CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank
4104006,Campina Grande do Sul,PR,517.44,1410
5005004,Jardim,MS,517.38,1411
3538303,Piquerobi,SP,517.38,1412
5215207,Novo Brasil,GO,517.36,1413
3162559,São João do Manhuaçu,MG,517.35,1414
3300803,Cachoeiras de Macacu,RJ,517.34,1415
4116059,Missal,PR,517.34,1416
3552304,Sud Mennucci,SP,517.34,1417
4124020,Santa Tereza do Oeste,PR,517.32,1418
4204509,Corupá,SC,517.31,1419
4214607,Rio do Oeste,SC,517.29,1420
3537701,Piacatu,SP,517.24,1421
3102050,Alto Caparaó,MG,517.24,1422
3545605,Santa Adélia,SP,517.23,1423
5208004,Formosa,GO,517.2,1424
2506905,Itabaiana,PB,517.2,1425
3107802,Bom Jesus do Galho,MG,517.18,1426
3155702,Rio Piracicaba,MG,517.16,1427
3150109,Piau,MG,517.15,1428
2916104,Itaparica,BA,517.14,1429
4106571,Cruzeiro do Iguaçu,PR,517.09,1430
2403202,Doutor Severiano,RN,517.07,1431
3154804,Rio Acima,MG,517.06,1432
3136652,Juatuba,MG,517.05,1433
4210852,Mirim Doce,SC,517,1434
3154408,Ressaquinha,MG,517,1435
3104601,Astolfo Dutra,MG,516.99,1436
4118204,Paranaguá,PR,516.98,1437
5107958,Tangará da Serra,MT,516.91,1438
3555505,Ubirajara,SP,516.9,1439
4124103,Santo Antônio da Platina,PR,516.89,1440
2304202,Crato,CE,516.87,1441
5105150,Juína,MT,516.85,1442
5104104,Guarantã do Norte,MT,516.85,1443
3520400,Ilhabela,SP,516.82,1444
2609600,Olinda,PE,516.77,1445
4106605,Cruzeiro do Oeste,PR,516.76,1446
3513108,Cravinhos,SP,516.7,1447
3139102,Madre de Deus de Minas,MG,516.68,1448
3161304,São Francisco de Sales,MG,516.67,1449
3536208,Pariquera-Açu,SP,516.67,1450
4113205,Lapa,PR,516.65,1451
3525201,Jarinu,SP,516.62,1452
4318622,São José dos Ausentes,RS,516.62,1453
4202800,Braço do Norte,SC,516.61,1454
4301750,Barão do Triunfo,RS,516.52,1455
5209705,Hidrolândia,GO,516.49,1456
4216503,São Joaquim,SC,516.47,1457
4302808,Caçapava do Sul,RS,516.47,1458
4311007,Jaguarão,RS,516.46,1459
4301503,Augusto Pestana,RS,516.45,1460
2908002,Coaraci,BA,516.44,1461
4323002,Viamão,RS,516.41,1462
4304630,Capão da Canoa,RS,516.38,1463
3152204,Porteirinha,MG,516.38,1464
1502152,Canaã dos Carajás,PA,516.37,1465
3160504,Santo Antônio do Rio Abaixo,MG,516.36,1466
4305009,Catuípe,RS,516.33,1467
4126603,Siqueira Campos,PR,516.32,1468
3165537,Sarzedo,MG,516.27,1469
3506359,Bertioga,SP,516.26,1470
3553906,Tarabai,SP,516.26,1471
2706307,Palmeira dos Índios,AL,516.21,1472
3544301,Roseira,SP,516.2,1473
3156700,Sabará,MG,516.19,1474
5102678,Campo Verde,MT,516.19,1475
4107652,Fazenda Rio Grande,PR,516.17,1476
2900355,Adustina,BA,516.15,1477
4210605,Massaranduba,SC,516.14,1478
4108908,Guairaçá,PR,516.12,1479
3103603,Arantina,MG,516.07,1480
3155405,Rio Novo,MG,516.06,1481
3167806,Soledade de Minas,MG,516.05,1482
2601102,Araripina,PE,516.04,1483
5006606,Ponta Porã,MS,516.03,1484
3149200,Pedrinópolis,MG,516.03,1485
4212650,Pescaria Brava,SC,516.03,1486
4301057,Arroio do Sal,RS,515.99,1487
3522901,Itapuí,SP,515.99,1488
2905701,Camaçari,BA,515.98,1489
3301801,Engenheiro Paulo de Frontin,RJ,515.94,1490
3125309,Faria Lemos,MG,515.94,1491
4214201,Quilombo,SC,515.91,1492
4105003,Catanduvas,PR,515.91,1493
1506807,Santarém,PA,515.86,1494
5002951,Chapadão do Sul,MS,515.83,1495
3138609,Lima Duarte,MG,515.81,1496
3545308,Salto de Pirapora,SP,515.79,1497
2806701,São Cristóvão,SE,515.71,1498
3121001,Datas,MG,515.67,1499
3140308,Marliéria,MG,515.66,1500
3515707,Ferraz de Vasconcelos,SP,515.65,1501
3128204,Guaraciaba,MG,515.64,1502
3527009,Lindóia,SP,515.63,1503
3118700,Coqueiral,MG,515.61,1504
2311801,Russas,CE,515.59,1505
4215109,Rodeio,SC,515.57,1506
3515202,Estrela d'Oeste,SP,515.57,1507
3165008,São Tiago,MG,515.55,1508
2605459,Fernando de Noronha,PE,515.55,1509
3157906,Santa Margarida,MG,515.54,1510
3502507,Aparecida,SP,515.52,1511
3521150,Ipiguá,SP,515.52,1512
5107602,Rondonópolis,MT,515.5,1513
2930501,Serrinha,BA,515.49,1514
3512209,Conchal,SP,515.47,1515
3526100,Juquiá,SP,515.45,1516
1400704,Uiramutã,RR,515.45,1517
3204401,Rio Novo do Sul,ES,515.42,1518
3145703,Oliveira Fortes,MG,515.39,1519
5221304,Três Ranchos,GO,515.38,1520
2916302,Itapebi,BA,515.36,1521
3539202,Pirapozinho,SP,515.34,1522
4126678,Tamarana,PR,515.29,1523
3134103,Itueta,MG,515.27,1524
3508405,Cabreúva,SP,515.23,1525
3547205,Santana da Ponte Pensa,SP,515.23,1526
5201405,Aparecida de Goiânia,GO,515.2,1527
2707107,Piranhas,AL,515.19,1528
3532108,Murutinga do Sul,SP,515.16,1529
4310306,Ilópolis,RS,515.16,1530
4321634,Três Arroios,RS,515.14,1531
3120870,Curral de Dentro,MG,515.12,1532
4203709,Canelinha,SC,515.12,1533
3509205,Cajamar,SP,515.1,1534
5218706,Rianápolis,GO,515.1,1535
2203909,Floriano,PI,515.07,1536
2901106,Amélia Rodrigues,BA,515.06,1537
1716109,Paraíso do Tocantins,TO,515.06,1538
4202602,Bom Retiro,SC,515.04,1539
3304128,Quatis,RJ,515.01,1540
4212403,Pedras Grandes,SC,515,1541
4320677,Sinimbu,RS,514.97,1542
3521804,Itaí,SP,514.97,1543
4101002,Ampére,PR,514.97,1544
4310413,Inhacorá,RS,514.97,1545
3514205,Dolcinópolis,SP,514.96,1546
3541307,Presidente Epitácio,SP,514.91,1547
3301900,Itaboraí,RJ,514.89,1548
4207007,Içara,SC,514.87,1549
2200251,Alagoinha do Piauí,PI,514.87,1550
4315503,Restinga Sêca,RS,514.86,1551
3133204,Itanhomi,MG,514.86,1552
3203130,João Neiva,ES,514.85,1553
3552908,Taciba,SP,514.83,1554
3543253,Ribeirão Grande,SP,514.81,1555
4112504,Jardim Alegre,PR,514.8,1556
4101507,Arapongas,PR,514.79,1557
4116703,Nova Aurora,PR,514.79,1558
3159001,Santana do Riacho,MG,514.77,1559
4318804,São Lourenço do Sul,RS,514.74,1560
5002902,Cassilândia,MS,514.72,1561
3115805,Centralina,MG,514.67,1562
4319752,São Vendelino,RS,514.67,1563
1708205,Formoso do Araguaia,TO,514.66,1564
5204300,Caçu,GO,514.59,1565
2917607,Jaguaquara,BA,514.58,1566
2907509,Catu,BA,514.57,1567
4311205,Júlio de Castilhos,RS,514.55,1568
3171154,Vermelho Novo,MG,514.53,1569
3556305,Valparaíso,SP,514.52,1570
4308805,General Câmara,RS,514.52,1571
5102504,Cáceres,MT,514.51,1572
4308300,Fontoura Xavier,RS,514.51,1573
3109709,Cachoeira de Minas,MG,514.51,1574
4321329,Taquaruçu do Sul,RS,514.5,1575
2501500,Bananeiras,PB,514.43,1576
3129707,Ibiraci,MG,514.42,1577
5100201,Água Boa,MT,514.41,1578
3544103,Rio Grande da Serra,SP,514.36,1579
4307831,Eugênio de Castro,RS,514.35,1580
2926301,Riachão do Jacuípe,BA,514.34,1581
3151305,Piraúba,MG,514.34,1582
1100064,Colorado do Oeste,RO,514.3,1583
4210902,Modelo,SC,514.29,1584
2804102,Moita Bonita,SE,514.29,1585
3162104,São Gotardo,MG,514.27,1586
4205456,Forquilhinha,SC,514.27,1587
4201604,Arroio Trinta,SC,514.24,1588
2907806,Cícero Dantas,BA,514.23,1589
4314068,Passa Sete,RS,514.22,1590
3119955,Córrego Fundo,MG,514.17,1591
2512606,Quixabá,PB,514.16,1592
3141108,Matozinhos,MG,514.12,1593
3158508,Santana de Pirapama,MG,514.12,1594
4318457,São José das Missões,RS,514.1,1595
4211306,Navegantes,SC,514.08,1596
3301405,Conceição de Macabu,RJ,514.06,1597
2906873,Capim Grosso,BA,514.05,1598
3302502,Magé,RJ,514.03,1599
2507002,Itaporanga,PB,514.01,1600
3121209,Delfinópolis,MG,514,1601
3114600,Carrancas,MG,514,1602
3127404,Gonçalves,MG,513.96,1603
3129806,Ibirité,MG,513.95,1604
4111803,Jacarezinho,PR,513.95,1605
4128807,Xambrê,PR,513.92,1606
3111705,Canaã,MG,513.89,1607
4217956,Tigrinhos,SC,513.86,1608
4124608,São Carlos do Ivaí,PR,513.81,1609
2908507,Conceição do Jacuípe,BA,513.8,1610
4314779,Pontão,RS,513.79,1611
5002209,Bonito,MS,513.74,1612
3141306,Medeiros,MG,513.73,1613
3301603,Duas Barras,RJ,513.67,1614
3113602,Careaçu,MG,513.67,1615
3126752,Franciscópolis,MG,513.64,1616
1100049,Cacoal,RO,513.63,1617
4105409,Chopinzinho,PR,513.63,1618
4210308,Major Vieira,SC,513.6,1619
1505502,Paragominas,PA,513.59,1620
5218003,Porangatu,GO,513.59,1621
5103502,Diamantino,MT,513.57,1622
3155900,Rio Preto,MG,513.53,1623
4315305,Quaraí,RS,513.52,1624
3508306,Cabrália Paulista,SP,513.51,1625
4312443,Morrinhos do Sul,RS,513.51,1626
3170404,Unaí,MG,513.49,1627
3301850,Guapimirim,RJ,513.47,1628
4110102,Imbituva,PR,513.43,1629
3160801,São Bento Abade,MG,513.43,1630
4314050,Parobé,RS,513.41,1631
5214606,Niquelândia,GO,513.38,1632
4115408,Marmeleiro,PR,513.38,1633
3546702,Santa Gertrudes,SP,513.38,1634
2304103,Crateús,CE,513.33,1635
3114907,Casa Grande,MG,513.33,1636
3116506,Claro dos Poções,MG,513.28,1637
3109303,Buritis,MG,513.27,1638
3518701,Guarujá,SP,513.26,1639
4110003,Iguaraçu,PR,513.25,1640
4304507,Canguçu,RS,513.19,1641
3500402,Águas da Prata,SP,513.17,1642
4127502,Tibagi,PR,513.16,1643
4305871,Coronel Barros,RS,513.15,1644
4103909,Campina da Lagoa,PR,513.13,1645
3519709,Ibiúna,SP,513.12,1646
4301859,Barra do Guarita,RS,513.12,1647
2501104,Areia,PB,513.11,1648
4310603,Itaqui,RS,513.11,1649
3120839,Cuparaque,MG,513.07,1650
3514106,Dois Córregos,SP,513.05,1651
2206506,Monsenhor Hipólito,PI,513.04,1652
5204508,Caldas Novas,GO,513.02,1653
4306908,Encruzilhada do Sul,RS,513.01,1654
1100205,Porto Velho,RO,512.98,1655
4309506,Guarani das Missões,RS,512.98,1656
2908408,Conceição do Coité,BA,512.96,1657
4203303,Campo Alegre,SC,512.96,1658
3553104,Taiaçu,SP,512.96,1659
5208905,Goiás,GO,512.93,1660
2209401,Santo Antônio de Lisboa,PI,512.91,1661
4215356,Saltinho,SC,512.86,1662
3304409,Rio Claro,RJ,512.85,1663
4311304,Lagoa Vermelha,RS,512.83,1664
3538204,Pinhalzinho,SP,512.83,1665
3154150,Reduto,MG,512.81,1666
4113106,Kaloré,PR,512.8,1667
3515103,Embu-Guaçu,SP,512.79,1668
4120903,Quedas do Iguaçu,PR,512.79,1669
4101150,Ângulo,PR,512.78,1670
2914703,Itaberaba,BA,512.75,1671
3139805,Mar de Espanha,MG,512.75,1672
5202809,Avelinópolis,GO,512.74,1673
3509254,Cajati,SP,512.73,1674
5105606,Matupá,MT,512.73,1675
4314035,Pareci Novo,RS,512.7,1676
4312203,Maximiliano de Almeida,RS,512.69,1677
4208104,Itaiópolis,SC,512.69,1678
4127858,Três Barras do Paraná,PR,512.69,1679
3522802,Itaporanga,SP,512.66,1680
1400100,Boa Vista,RR,512.64,1681
5217104,Piracanjuba,GO,512.64,1682
3158805,Santana do Jacaré,MG,512.64,1683
3531506,Monte Azul Paulista,SP,512.63,1684
3504800,Bálsamo,SP,512.49,1685
3200300,Alfredo Chaves,ES,512.46,1686
4321303,Taquari,RS,512.46,1687
4212056,Palmeira,SC,512.46,1688
4212700,Petrolândia,SC,512.43,1689
5104526,Ipiranga do Norte,MT,512.43,1690
4305835,Coqueiro Baixo,RS,512.42,1691
4322509,Vacaria,RS,512.4,1692
2402600,Ceará-Mirim,RN,512.36,1693
2601904,Bezerros,PE,512.35,1694
3504404,Avanhandava,SP,512.34,1695
2605707,Floresta,PE,512.3,1696
3138302,Leandro Ferreira,MG,512.29,1697
4309902,Ibiraiaras,RS,512.29,1698
2801603,Cedro de São João,SE,512.25,1699
4204103,Caxambu do Sul,SC,512.19,1700
4307401,Esmeralda,RS,512.18,1701
3119500,Coronel Murta,MG,512.14,1702
2200608,Angical do Piauí,PI,512.13,1703
4313706,Palmeira das Missões,RS,512.13,1704
3164308,São Roque de Minas,MG,512.13,1705
2400109,Acari,RN,512.1,1706
5219308,Santa Helena de Goiás,GO,512.1,1707
1703701,Brejinho de Nazaré,TO,512.08,1708
5101258,Araputanga,MT,512.06,1709
3549250,São João de Iracema,SP,512.06,1710
4309605,Horizontina,RS,512.03,1711
3141009,Mato Verde,MG,511.99,1712
3165206,São Thomé das Letras,MG,511.97,1713
4109203,Guaraci,PR,511.96,1714
2609006,Macaparana,PE,511.95,1715
3170800,Várzea da Palma,MG,511.94,1716
2512002,Pocinhos,PB,511.94,1717
3171808,Virginópolis,MG,511.93,1718
3555703,União Paulista,SP,511.92,1719
3106101,Belmiro Braga,MG,511.89,1720
3161007,São Domingos do Prata,MG,511.88,1721
3119807,Córrego Danta,MG,511.83,1722
3126703,Francisco Sá,MG,511.81,1723
4124053,Santa Terezinha de Itaipu,PR,511.8,1724
3535408,Panorama,SP,511.8,1725
3125705,Felixlândia,MG,511.74,1726
3536307,Patrocínio Paulista,SP,511.73,1727
3519303,Ibaté,SP,511.72,1728
3508603,Cachoeira Paulista,SP,511.7,1729
3158607,Santana do Deserto,MG,511.66,1730
1503606,Itaituba,PA,511.64,1731
5210109,Ipameri,GO,511.61,1732
4115606,Matelândia,PR,511.61,1733
3202306,Guaçuí,ES,511.58,1734
2409100,Passa e Fica,RN,511.58,1735
3129301,Iapu,MG,511.57,1736
3107000,Biquinhas,MG,511.56,1737
3118908,Cordisburgo,MG,511.54,1738
2915304,Itagimirim,BA,511.54,1739
4215687,Santa Terezinha do Progresso,SC,511.49,1740
4310439,Ipê,RS,511.49,1741
4315107,Porto Xavier,RS,511.48,1742
4104600,Capitão Leônidas Marques,PR,511.47,1743
3508207,Buritizal,SP,511.47,1744
1100304,Vilhena,RO,511.44,1745
3513603,Cunha,SP,511.44,1746
4202081,Bandeirante,SC,511.43,1747
5003751,Eldorado,MS,511.42,1748
2309706,Pacatuba,CE,511.34,1749
4102109,Astorga,PR,511.34,1750
4300406,Alegrete,RS,511.33,1751
3205002,Serra,ES,511.28,1752
4200051,Abdon Batista,SC,511.28,1753
3518909,Guzolândia,SP,511.22,1754
4202875,Brunópolis,SC,511.21,1755
4212304,Paulo Lopes,SC,511.14,1756
4219853,Zortéa,SC,511.12,1757
4128005,Ubiratã,PR,511.08,1758
2800670,Boquim,SE,511.08,1759
5002803,Caracol,MS,511.08,1760
4321006,Tapera,RS,511.07,1761
3511607,Cesário Lange,SP,511.06,1762
3514700,Echaporã,SP,511.06,1763
2704500,Maragogi,AL,511.03,1764
3304805,São Fidélis,RJ,510.99,1765
3111507,Campos Altos,MG,510.97,1766
3144300,Nanuque,MG,510.95,1767
5003207,Corumbá,MS,510.93,1768
3548104,Santo Antônio do Jardim,SP,510.93,1769
3537404,Pereira Barreto,SP,510.93,1770
3535002,Palestina,SP,510.9,1771
4322186,Tupanci do Sul,RS,510.88,1772
2504108,Carrapateira,PB,510.86,1773
4104709,Carlópolis,PR,510.86,1774
2610707,Paulista,PE,510.82,1775
2933000,Valente,BA,510.79,1776
3203320,Marataízes,ES,510.79,1777
4318903,São Luiz Gonzaga,RS,510.71,1778
3122405,Divisa Nova,MG,510.71,1779
1100700,Campo Novo de Rondônia,RO,510.71,1780
5102702,Canarana,MT,510.7,1781
4127601,Tijucas do Sul,PR,510.68,1782
2515971,Sobrado,PB,510.67,1783
4217758,Sul Brasil,SC,510.64,1784
2109007,Porto Franco,MA,510.63,1785
4214508,Rio do Campo,SC,510.61,1786
4119301,Pinhão,PR,510.6,1787
3132909,Itamogi,MG,510.6,1788
2613909,Serra Talhada,PE,510.59,1789
4117057,Nova Laranjeiras,PR,510.57,1790
3117306,Conceição das Alagoas,MG,510.54,1791
3166808,Serra do Salitre,MG,510.53,1792
3510609,Carapicuíba,SP,510.5,1793
3302809,Mendes,RJ,510.5,1794
4319406,São Pedro do Sul,RS,510.49,1795
3163102,São José da Varginha,MG,510.49,1796
4305439,Chuí,RS,510.47,1797
3507100,Bom Jesus dos Perdões,SP,510.47,1798
3168051,Taparuba,MG,510.46,1799
4321832,Três Forquilhas,RS,510.45,1800
4202453,Bombinhas,SC,510.4,1801
2500106,Água Branca,PB,510.39,1802
2616183,Vertente do Lério,PE,510.39,1803
3303104,Natividade,RJ,510.37,1804
4114302,Mandirituba,PR,510.37,1805
4114104,Mandaguaçu,PR,510.37,1806
4206108,Grão Pará,SC,510.35,1807
4302204,Boa Vista do Buricá,RS,510.34,1808
3162922,São Joaquim de Bicas,MG,510.31,1809
4127007,Teixeira Soares,PR,510.27,1810
4100608,Alto Paraná,PR,510.27,1811
3304607,Santa Maria Madalena,RJ,510.25,1812
4307203,Erval Grande,RS,510.24,1813
3164605,São Sebastião do Oeste,MG,510.22,1814
4207908,Irineópolis,SC,510.22,1815
4110607,Iporã,PR,510.22,1816
3149804,Perdizes,MG,510.21,1817
3527801,Lupércio,SP,510.2,1818
2208403,Piripiri,PI,510.18,1819
4301958,Barra Funda,RS,510.09,1820
3543600,Rifaina,SP,510.06,1821
4200408,Água Doce,SC,510.06,1822
4107405,Enéas Marques,PR,510.05,1823
2931004,Tanhaçu,BA,510.05,1824
2304285,Eusébio,CE,510,1825
3546207,Santa Cruz da Conceição,SP,509.97,1826
5221908,Varjão,GO,509.96,1827
4202859,Braço do Trombudo,SC,509.94,1828
2606408,Gravatá,PE,509.94,1829
4123956,Santa Mônica,PR,509.89,1830
3306156,Varre-Sai,RJ,509.88,1831
3164001,São Pedro dos Ferros,MG,509.84,1832
5209101,Goiatuba,GO,509.8,1833
4301404,Arvorezinha,RS,509.78,1834
4306429,Dois Irmãos das Missões,RS,509.77,1835
5006309,Paranaíba,MS,509.74,1836
4319604,São Sepé,RS,509.72,1837
4107157,Diamante D'Oeste,PR,509.68,1838
3145455,Olhos-d'Água,MG,509.67,1839
2931905,Tucano,BA,509.65,1840
4111902,Jaguapitã,PR,509.65,1841
3158706,Santana do Garambéu,MG,509.64,1842
3507308,Boracéia,SP,509.59,1843
3525003,Jandira,SP,509.58,1844
2910057,Dias d'Ávila,BA,509.54,1845
3142205,Miraí,MG,509.54,1846
4212270,Passos Maia,SC,509.54,1847
2406007,José da Penha,RN,509.53,1848
2913408,Igaporã,BA,509.53,1849
3164472,São Sebastião do Anta,MG,509.53,1850
2204204,Francisco Santos,PI,509.52,1851
2403004,Cruzeta,RN,509.51,1852
3154705,Ribeirão Vermelho,MG,509.49,1853
4211892,Painel,SC,509.44,1854
3145802,Onça de Pitangui,MG,509.43,1855
5103205,Colíder,MT,509.42,1856
5200852,Americano do Brasil,GO,509.42,1857
2207355,Pajeú do Piauí,PI,509.41,1858
3141603,Mercês,MG,509.38,1859
5103353,Confresa,MT,509.33,1860
1200401,Rio Branco,AC,509.31,1861
4303608,Cambará do Sul,RS,509.31,1862
4323200,Victor Graeff,RS,509.29,1863
3502903,Araçoiaba da Serra,SP,509.26,1864
3501707,Américo Brasiliense,SP,509.24,1865
2801900,Cumbe,SE,509.21,1866
3140159,Mário Campos,MG,509.18,1867
3520806,Inúbia Paulista,SP,509.17,1868
3138351,Leme do Prado,MG,509.15,1869
4107256,Douradina,PR,509.11,1870
3200359,Alto Rio Novo,ES,509.11,1871
2200103,Agricolândia,PI,509.06,1872
3142809,Monte Alegre de Minas,MG,509.06,1873
3164902,São Sebastião do Rio Verde,MG,509.05,1874
3155306,Rio Manso,MG,509.04,1875
3507704,Braúna,SP,508.99,1876
3520608,Indiana,SP,508.95,1877
3202207,Fundão,ES,508.94,1878
5221403,Trindade,GO,508.91,1879
3555604,Uchoa,SP,508.9,1880
2502052,Bernardino Batista,PB,508.89,1881
5007208,Rio Brilhante,MS,508.88,1882
3133303,Itaobim,MG,508.83,1883
3549607,São José do Barreiro,SP,508.8,1884
5212204,Jussara,GO,508.79,1885
5004700,Ivinhema,MS,508.79,1886
3119203,Coroaci,MG,508.77,1887
5213905,Mossâmedes,GO,508.74,1888
2708907,Satuba,AL,508.74,1889
3539400,Piratininga,SP,508.74,1890
2504157,Casserengue,PB,508.73,1891
2916807,Itarantim,BA,508.72,1892
2903003,Barra do Mendes,BA,508.71,1893
1100288,Rolim de Moura,RO,508.67,1894
3516804,Gastão Vidigal,SP,508.67,1895
4100509,Altônia,PR,508.66,1896
4207858,Irati,SC,508.64,1897
3303708,Paraíba do Sul,RJ,508.63,1898
2930709,Simões Filho,BA,508.62,1899
4208807,Jaguaruna,SC,508.62,1900
2313104,Tabuleiro do Norte,CE,508.62,1901
3542503,Reginópolis,SP,508.61,1902
3553856,Taquarivaí,SP,508.6,1903
3509809,Campos Novos Paulista,SP,508.6,1904
4315321,Quevedos,RS,508.6,1905
4308433,Forquetinha,RS,508.59,1906
2309805,Pacoti,CE,508.54,1907
2901007,Amargosa,BA,508.51,1908
4315354,Quinze de Novembro,RS,508.49,1909
4115101,Mariluz,PR,508.47,1910
2406908,Lucrécia,RN,508.45,1911
4317608,Santo Antônio da Patrulha,RS,508.43,1912
3112406,Capetinga,MG,508.42,1913
4125209,São Jorge d'Oeste,PR,508.38,1914
3129103,Gurinhatã,MG,508.36,1915
4310876,Jacuizinho,RS,508.34,1916
3205101,Viana,ES,508.31,1917
1100296,Santa Luzia D'Oeste,RO,508.3,1918
4209904,Lontras,SC,508.29,1919
4315008,Porto Lucena,RS,508.28,1920
5205471,Chapadão do Céu,GO,508.24,1921
4105805,Colombo,PR,508.22,1922
3126406,Fortuna de Minas,MG,508.22,1923
4218608,Trombudo Central,SC,508.21,1924
4125357,São Jorge do Patrocínio,PR,508.2,1925
3511003,Castilho,SP,508.19,1926
3514304,Dourado,SP,508.16,1927
4113007,Jussara,PR,508.14,1928
4305504,Ciríaco,RS,508.14,1929
3534203,Orindiúva,SP,508.14,1930
2907608,Central,BA,508.12,1931
2202208,Campo Maior,PI,508.11,1932
3133402,Itapagipe,MG,508.09,1933
2900900,Almadina,BA,508.08,1934
5103379,Cotriguaçu,MT,508.08,1935
2903904,Bom Jesus da Lapa,BA,508.05,1936
1500602,Altamira,PA,508.04,1937
3510302,Capela do Alto,SP,508.04,1938
2804607,Nossa Senhora das Dores,SE,508.03,1939
4204459,Coronel Martins,SC,508.02,1940
2312700,Senador Pompeu,CE,508,1941
4127957,Tupãssi,PR,507.99,1942
3125408,Felício dos Santos,MG,507.99,1943
2905008,Caculé,BA,507.96,1944
4203105,Caibi,SC,507.91,1945
4108809,Guaíra,PR,507.91,1946
4121208,Quitandinha,PR,507.91,1947
2613602,São José do Egito,PE,507.9,1948
2504504,Condado,PB,507.88,1949
4202073,Balneário Gaivota,SC,507.86,1950
2508505,Livramento,PB,507.84,1951
2616209,Vertentes,PE,507.84,1952
3150307,Piedade do Rio Grande,MG,507.83,1953
3553005,Taguaí,SP,507.83,1954
3137536,Lagoa Grande,MG,507.78,1955
2311504,Quixeré,CE,507.78,1956
2509370,Mato Grosso,PB,507.68,1957
1100023,Ariquemes,RO,507.67,1958
3145851,Oratórios,MG,507.66,1959
2210052,São José do Divino,PI,507.61,1960
3546256,Santa Cruz da Esperança,SP,507.55,1961
2503209,Cabedelo,PB,507.53,1962
5105580,Marcelândia,MT,507.52,1963
3512704,Corumbataí,SP,507.52,1964
3135209,Januária,MG,507.48,1965
4204004,Catanduvas,SC,507.47,1966
3520004,Igaraçu do Tietê,SP,507.46,1967
3164431,São Sebastião da Vargem Alegre,MG,507.45,1968
3539905,Poloni,SP,507.43,1969
3155207,Rio Espera,MG,507.43,1970
3101409,Albertina,MG,507.42,1971
4101903,Assaí,PR,507.41,1972
2504801,Coremas,PB,507.4,1973
4128559,Vera Cruz do Oeste,PR,507.38,1974
3104452,Aricanduva,MG,507.37,1975
5004106,Guia Lopes da Laguna,MS,507.33,1976
3166303,Sericita,MG,507.31,1977
3169505,Tumiritinga,MG,507.3,1978
1506500,Santa Izabel do Pará,PA,507.27,1979
3548203,Santo Antônio do Pinhal,SP,507.26,1980
3554656,Torre de Pedra,SP,507.26,1981
2608602,Lagoa do Ouro,PE,507.2,1982
3509908,Cananéia,SP,507.2,1983
2902104,Araci,BA,507.16,1984
3304003,Piraí,RJ,507.15,1985
3506607,Biritiba Mirim,SP,507.15,1986
2400208,Açu,RN,507.1,1987
2910107,Dom Basílio,BA,507.1,1988
1700350,Aliança do Tocantins,TO,507.08,1989
4316477,Salvador das Missões,RS,507.07,1990
3500204,Adolfo,SP,507.05,1991
2201176,Barra D'Alcântara,PI,507.05,1992
3531704,Monteiro Lobato,SP,507.05,1993
4302451,Boqueirão do Leão,RS,507.02,1994
4311106,Jaguari,RS,506.98,1995
2917409,Jacaraci,BA,506.96,1996
3112653,Capitão Andrade,MG,506.95,1997
3523107,Itaquaquecetuba,SP,506.92,1998
1706100,Cristalândia,TO,506.92,1999
4120606,Prudentópolis,PR,506.9,2000
3506201,Bento de Abreu,SP,506.9,2001
2922730,Nova Fátima,BA,506.88,2002
4202099,Barra Bonita,SC,506.82,2003
3535804,Paranapanema,SP,506.8,2004
3504305,Avaí,SP,506.8,2005
2305001,Guaraciaba do Norte,CE,506.77,2006
3102704,Cachoeira de Pajeú,MG,506.77,2007
5221858,Valparaíso de Goiás,GO,506.75,2008
3516309,Francisco Morato,SP,506.74,2009
3126505,Francisco Badaró,MG,506.72,2010
2704005,Junqueiro,AL,506.7,2011
2924652,Pintadas,BA,506.7,2012
2910008,Dário Meira,BA,506.67,2013
3134301,Itumirim,MG,506.65,2014
3523602,Itirapina,SP,506.65,2015
3139201,Malacacheta,MG,506.65,2016
4322301,Tuparendi,RS,506.64,2017
3548054,Santo Antônio do Aracanguá,SP,506.63,2018
1505536,Parauapebas,PA,506.62,2019
4211207,Morro da Fumaça,SC,506.62,2020
4109708,Ibaiti,PR,506.6,2021
3528858,Marapoama,SP,506.6,2022
4302378,Bom Progresso,RS,506.58,2023
4309571,Herveiras,RS,506.55,2024
4311627,Lindolfo Collor,RS,506.55,2025
4126652,Sulina,PR,506.54,2026
3144409,Natércia,MG,506.52,2027
1600303,Macapá,AP,506.5,2028
4103503,Califórnia,PR,506.42,2029
3112505,Capim Branco,MG,506.42,2030
3524600,Jacupiranga,SP,506.42,2031
4306700,Dona Francisca,RS,506.42,2032
4211652,Novo Horizonte,SC,506.42,2033
3524907,Jambeiro,SP,506.39,2034
4116208,Morretes,PR,506.38,2035
4314456,Pinhal,RS,506.37,2036
4122008,Rio Azul,PR,506.37,2037
3153905,Raposos,MG,506.35,2038
4202107,Barra Velha,SC,506.25,2039
2919504,Livramento de Nossa Senhora,BA,506.24,2040
3135605,Jequitaí,MG,506.24,2041
2517100,Várzea,PB,506.23,2042
3170578,Vargem Alegre,MG,506.23,2043
3168002,Taiobeiras,MG,506.19,2044
5218300,Posse,GO,506.18,2045
2926004,Remanso,BA,506.16,2046
2927002,Rio Real,BA,506.16,2047
3554201,Tejupá,SP,506.15,2048
5220157,São Luiz do Norte,GO,506.14,2049
