CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank
4103503,Califórnia,PR,510.55,1405
2803104,Itabi,SE,510.54,1406
4101903,Assaí,PR,510.54,1407
3153608,Prudente de Morais,MG,510.54,1408
4118105,Paranacity,PR,510.54,1409
5102702,Canarana,MT,510.51,1410
3301702,Duque de Caxias,RJ,510.5,1411
3547700,Santo Anastácio,SP,510.48,1412
4323606,Vista Alegre do Prata,RS,510.46,1413
3137106,Lagamar,MG,510.44,1414
4306007,Crissiumal,RS,510.44,1415
2312908,Sobral,CE,510.42,1416
4107603,Faxinal,PR,510.41,1417
3529807,Mineiros do Tietê,SP,510.4,1418
3170057,Ubaporanga,MG,510.39,1419
3519907,Iepê,SP,510.38,1420
4110052,Iguatu,PR,510.37,1421
3542206,Rancharia,SP,510.36,1422
4108601,Goioerê,PR,510.31,1423
3545308,Salto de Pirapora,SP,510.22,1424
4111704,Jaboti,PR,510.21,1425
3140506,Martinho Campos,MG,510.19,1426
5220108,São Luís de Montes Belos,GO,510.19,1427
4309001,Giruá,RS,510.17,1428
2412005,São Gonçalo do Amarante,RN,510.16,1429
3524006,Itupeva,SP,510.16,1430
3171600,Virgem da Lapa,MG,510.16,1431
3537701,Piacatu,SP,510.07,1432
4315701,Rio Pardo,RS,510.02,1433
3301157,Cardoso Moreira,RJ,509.96,1434
4102109,Astorga,PR,509.94,1435
4215356,Saltinho,SC,509.92,1436
5201405,Aparecida de Goiânia,GO,509.86,1437
3301876,Iguaba Grande,RJ,509.86,1438
3139250,Mamonas,MG,509.82,1439
4314456,Pinhal,RS,509.81,1440
4110607,Iporã,PR,509.79,1441
3532009,Morungaba,SP,509.77,1442
3170750,Varjão de Minas,MG,509.76,1443
3126406,Fortuna de Minas,MG,509.66,1444
3150406,Piedade dos Gerais,MG,509.66,1445
3168903,Tiros,MG,509.66,1446
3127354,Glaucilândia,MG,509.64,1447
2603108,Cachoeirinha,PE,509.63,1448
5221403,Trindade,GO,509.62,1449
3522208,Itapecerica da Serra,SP,509.55,1450
3152808,Prata,MG,509.53,1451
3136652,Juatuba,MG,509.52,1452
3507308,Boracéia,SP,509.51,1453
4319125,São Martinho da Serra,RS,509.5,1454
3303856,Paty do Alferes,RJ,509.49,1455
3145406,Olaria,MG,509.45,1456
2908408,Conceição do Coité,BA,509.43,1457
2807402,Tobias Barreto,SE,509.41,1458
3534005,Onda Verde,SP,509.41,1459
4204103,Caxambu do Sul,SC,509.39,1460
5208509,Goiandira,GO,509.35,1461
3513801,Diadema,SP,509.28,1462
3147204,Paraguaçu,MG,509.26,1463
2926608,Ribeira do Pombal,BA,509.24,1464
3139805,Mar de Espanha,MG,509.2,1465
3513207,Cristais Paulista,SP,509.17,1466
3142700,Montalvânia,MG,509.17,1467
2506905,Itabaiana,PB,509.14,1468
3304409,Rio Claro,RJ,509.11,1469
4126603,Siqueira Campos,PR,509.1,1470
4213005,Pinheiro Preto,SC,509.08,1471
3515806,Flora Rica,SP,509.07,1472
5209101,Goiatuba,GO,509.05,1473
3159308,Santa Rita de Jacutinga,MG,508.96,1474
4305009,Catuípe,RS,508.96,1475
2807105,Simão Dias,SE,508.93,1476
4107405,Enéas Marques,PR,508.93,1477
3510708,Cardoso,SP,508.92,1478
3508603,Cachoeira Paulista,SP,508.91,1479
3144904,Nova Módica,MG,508.88,1480
3522109,Itanhaém,SP,508.86,1481
4108320,Francisco Alves,PR,508.86,1482
4318440,São Jorge,RS,508.83,1483
5208103,Formoso,GO,508.82,1484
4306130,Cruzaltense,RS,508.8,1485
4306056,Cristal,RS,508.78,1486
2900355,Adustina,BA,508.74,1487
3159704,Santa Rosa da Serra,MG,508.73,1488
5100201,Água Boa,MT,508.72,1489
4124053,Santa Terezinha de Itaipu,PR,508.72,1490
3122009,Divino,MG,508.71,1491
1721257,Tupirama,TO,508.71,1492
3531803,Monte Mor,SP,508.7,1493
2901007,Amargosa,BA,508.7,1494
3109808,Cachoeira Dourada,MG,508.7,1495
4201901,Aurora,SC,508.67,1496
2605152,Dormentes,PE,508.65,1497
3108552,Brasilândia de Minas,MG,508.65,1498
4107850,Flor da Serra do Sul,PR,508.64,1499
4314308,Pejuçara,RS,508.64,1500
4101507,Arapongas,PR,508.6,1501
3120607,Crucilândia,MG,508.55,1502
4320552,Sertão Santana,RS,508.54,1503
4315057,Porto Mauá,RS,508.49,1504
3528601,Manduri,SP,508.48,1505
3130903,Inhapim,MG,508.48,1506
4107124,Diamante do Sul,PR,508.46,1507
4210308,Major Vieira,SC,508.4,1508
2919405,Licínio de Almeida,BA,508.35,1509
5210109,Ipameri,GO,508.35,1510
3170404,Unaí,MG,508.32,1511
4123006,Salto do Lontra,PR,508.31,1512
3509403,Cajuru,SP,508.3,1513
2907608,Central,BA,508.29,1514
3506805,Bocaina,SP,508.27,1515
3539806,Poá,SP,508.25,1516
3536208,Pariquera-Açu,SP,508.25,1517
4313953,Pantano Grande,RS,508.22,1518
3539707,Platina,SP,508.21,1519
3128303,Guaranésia,MG,508.2,1520
4211504,Nova Trento,SC,508.14,1521
5103809,Figueirópolis D'Oeste,MT,508.13,1522
2929909,Seabra,BA,508.12,1523
3162955,São José da Lapa,MG,508.12,1524
3529401,Mauá,SP,508.11,1525
3203700,Muniz Freire,ES,508.11,1526
2304202,Crato,CE,508.1,1527
3553856,Taquarivaí,SP,508.06,1528
3304128,Quatis,RJ,508.02,1529
4104600,Capitão Leônidas Marques,PR,508.02,1530
4107736,Fernandes Pinheiro,PR,508.01,1531
4212601,Peritiba,SC,507.99,1532
3141900,Minduri,MG,507.97,1533
4111407,Ivaí,PR,507.96,1534
4216909,São Lourenço do Oeste,SC,507.95,1535
3535101,Palmares Paulista,SP,507.95,1536
2516755,Tenório,PB,507.94,1537
1500800,Ananindeua,PA,507.92,1538
2601706,Belo Jardim,PE,507.9,1539
3122355,Divisa Alegre,MG,507.87,1540
3549003,São Francisco,SP,507.8,1541
3121704,Diogo de Vasconcelos,MG,507.77,1542
3509007,Caieiras,SP,507.74,1543
4305447,Chuvisca,RS,507.74,1544
3145877,Orizânia,MG,507.74,1545
5209291,Guaraíta,GO,507.71,1546
3552403,Sumaré,SP,507.68,1547
3550803,São Sebastião da Grama,SP,507.67,1548
2111300,São Luís,MA,507.6,1549
3119005,Cordislândia,MG,507.58,1550
2412401,São José do Seridó,RN,507.47,1551
2924702,Piripá,BA,507.45,1552
3507100,Bom Jesus dos Perdões,SP,507.44,1553
2103802,Dom Pedro,MA,507.42,1554
4306908,Encruzilhada do Sul,RS,507.42,1555
3514106,Dois Córregos,SP,507.37,1556
4217105,São Martinho,SC,507.35,1557
3305109,São João de Meriti,RJ,507.24,1558
5007695,São Gabriel do Oeste,MS,507.22,1559
4119103,Piên,PR,507.21,1560
3500808,Alfredo Marcondes,SP,507.18,1561
3515707,Ferraz de Vasconcelos,SP,507.17,1562
4122800,Salgado Filho,PR,507.17,1563
2900108,Abaíra,BA,507.16,1564
5214705,Nova América,GO,507.16,1565
2614303,Moreilândia,PE,507.13,1566
3164902,São Sebastião do Rio Verde,MG,507.12,1567
4317103,Sant'Ana do Livramento,RS,507.08,1568
2311801,Russas,CE,507.07,1569
4321303,Taquari,RS,507.06,1570
3541208,Presidente Bernardes,SP,507.05,1571
3542503,Reginópolis,SP,507.03,1572
4202602,Bom Retiro,SC,507.02,1573
5213087,Minaçu,GO,507.01,1574
4124103,Santo Antônio da Platina,PR,507,1575
3536703,Pederneiras,SP,506.99,1576
4304697,Capitão,RS,506.99,1577
3142403,Moema,MG,506.97,1578
3511409,Cerqueira César,SP,506.96,1579
2405801,João Câmara,RN,506.95,1580
4304101,Campos Borges,RS,506.95,1581
5000252,Alcinópolis,MS,506.93,1582
3519303,Ibaté,SP,506.91,1583
4110102,Imbituva,PR,506.87,1584
5209705,Hidrolândia,GO,506.84,1585
3550704,São Sebastião,SP,506.83,1586
3535705,Paraíso,SP,506.83,1587
2706307,Palmeira dos Índios,AL,506.82,1588
4210803,Meleiro,SC,506.82,1589
3119104,Corinto,MG,506.81,1590
2906857,Capela do Alto Alegre,BA,506.79,1591
4209177,Jupiá,SC,506.77,1592
4111100,Itambé,PR,506.75,1593
2203909,Floriano,PI,506.61,1594
5004007,Glória de Dourados,MS,506.61,1595
4217006,São Ludgero,SC,506.58,1596
4308250,Floriano Peixoto,RS,506.58,1597
5220207,São Miguel do Araguaia,GO,506.56,1598
5103205,Colíder,MT,506.56,1599
2933406,Wagner,BA,506.56,1600
3543253,Ribeirão Grande,SP,506.55,1601
3302304,Laje do Muriaé,RJ,506.53,1602
4122503,Roncador,PR,506.53,1603
4314787,Ponte Preta,RS,506.53,1604
3205002,Serra,ES,506.52,1605
4314548,Pinto Bandeira,RS,506.52,1606
2516300,Sumé,PB,506.48,1607
4315909,Rodeio Bonito,RS,506.48,1608
1100064,Colorado do Oeste,RO,506.46,1609
5212204,Jussara,GO,506.46,1610
4128203,União da Vitória,PR,506.43,1611
3513603,Cunha,SP,506.43,1612
3506409,Bilac,SP,506.42,1613
4105805,Colombo,PR,506.38,1614
4312203,Maximiliano de Almeida,RS,506.38,1615
4302808,Caçapava do Sul,RS,506.36,1616
4109302,Guaraniaçu,PR,506.34,1617
4313805,Palmitinho,RS,506.31,1618
2930105,Senhor do Bonfim,BA,506.3,1619
4314464,Pinhal da Serra,RS,506.3,1620
3121100,Delfim Moreira,MG,506.29,1621
3142809,Monte Alegre de Minas,MG,506.28,1622
3506607,Biritiba-Mirim,SP,506.25,1623
3547205,Santana da Ponte Pensa,SP,506.25,1624
3159209,Santa Rita de Caldas,MG,506.23,1625
2202703,Cocal,PI,506.19,1626
3524204,Jaborandi,SP,506.16,1627
3101300,Alagoa,MG,506.13,1628
3117876,Confins,MG,506.12,1629
2611705,Riacho das Almas,PE,506.05,1630
3168051,Taparuba,MG,506.05,1631
5004809,Japorã,MS,506.03,1632
3532504,Neves Paulista,SP,506.01,1633
4120903,Quedas do Iguaçu,PR,506.01,1634
3510302,Capela do Alto,SP,506.01,1635
3501152,Alumínio,SP,505.99,1636
3509205,Cajamar,SP,505.97,1637
5218391,Professor Jamil,GO,505.97,1638
2919504,Livramento de Nossa Senhora,BA,505.97,1639
3149507,Pequeri,MG,505.97,1640
3150158,Piedade de Caratinga,MG,505.97,1641
2508406,Lastro,PB,505.88,1642
2202505,Caracol,PI,505.86,1643
3121001,Datas,MG,505.86,1644
3543204,Ribeirão do Sul,SP,505.82,1645
4309308,Guaíba,RS,505.81,1646
4214706,Rio dos Cedros,SC,505.81,1647
3130002,Ibituruna,MG,505.79,1648
4204004,Catanduvas,SC,505.78,1649
5107875,Sapezal,MT,505.77,1650
3171709,Virgínia,MG,505.75,1651
3164308,São Roque de Minas,MG,505.74,1652
4115705,Matinhos,PR,505.74,1653
4320206,Seberi,RS,505.72,1654
3304607,Santa Maria Madalena,RJ,505.68,1655
3530409,Mirassolândia,SP,505.67,1656
3503901,Arujá,SP,505.65,1657
4112751,Jesuítas,PR,505.65,1658
4218509,Treze Tílias,SC,505.63,1659
3132602,Itamarati de Minas,MG,505.62,1660
5104104,Guarantã do Norte,MT,505.61,1661
3118205,Conquista,MG,505.58,1662
4215703,Santo Amaro da Imperatriz,SC,505.57,1663
3519253,Iaras,SP,505.56,1664
3103009,Antônio Dias,MG,505.55,1665
3541604,Promissão,SP,505.54,1666
3526407,Laranjal Paulista,SP,505.52,1667
4123600,Santa Inês,PR,505.52,1668
3300902,Cambuci,RJ,505.51,1669
4108106,Flórida,PR,505.49,1670
4114005,Mamborê,PR,505.48,1671
4103354,Braganey,PR,505.47,1672
3510104,Cândido Rodrigues,SP,505.46,1673
3167509,Simão Pereira,MG,505.44,1674
3550001,São Luís do Paraitinga,SP,505.43,1675
3125705,Felixlândia,MG,505.43,1676
3554656,Torre de Pedra,SP,505.43,1677
5107602,Rondonópolis,MT,505.41,1678
3107802,Bom Jesus do Galho,MG,505.41,1679
5211206,Itapuranga,GO,505.34,1680
3133402,Itapagipe,MG,505.34,1681
3556800,Viradouro,SP,505.26,1682
3537404,Pereira Barreto,SP,505.23,1683
3166303,Sericita,MG,505.22,1684
4315321,Quevedos,RS,505.16,1685
4106803,Cruz Machado,PR,505.11,1686
4310603,Itaqui,RS,505.08,1687
4305405,Chiapetta,RS,505.05,1688
2601102,Araripina,PE,505.03,1689
3516853,Gavião Peixoto,SP,505.01,1690
3513900,Divinolândia,SP,504.99,1691
5220157,São Luíz do Norte,GO,504.99,1692
4116000,Miraselva,PR,504.97,1693
4321956,Trindade do Sul,RS,504.95,1694
5005004,Jardim,MS,504.95,1695
3149804,Perdizes,MG,504.92,1696
4202701,Botuverá,SC,504.88,1697
3145851,Oratórios,MG,504.87,1698
4205191,Ermo,SC,504.87,1699
2918704,Lafaiete Coutinho,BA,504.85,1700
3171501,Mathias Lobato,MG,504.8,1701
2802106,Estância,SE,504.78,1702
2510907,Paulista,PB,504.76,1703
3101805,Alpercata,MG,504.76,1704
3511201,Catiguá,SP,504.74,1705
2613107,São Caitano,PE,504.71,1706
5206909,Davinópolis,GO,504.7,1707
5216304,Paranaiguara,GO,504.69,1708
3528304,Magda,SP,504.68,1709
5004700,Ivinhema,MS,504.63,1710
2307254,Jijoca de Jericoacoara,CE,504.63,1711
3305604,Silva Jardim,RJ,504.62,1712
4320859,Tabaí,RS,504.59,1713
3537909,Pilar do Sul,SP,504.57,1714
3529500,Mendonça,SP,504.57,1715
3204351,Rio Bananal,ES,504.56,1716
3530904,Mombuca,SP,504.56,1717
3136603,Nova União,MG,504.55,1718
4300406,Alegrete,RS,504.52,1719
4200556,Águas Frias,SC,504.51,1720
2911659,Guajeru,BA,504.51,1721
4116950,Nova Esperança do Sudoeste,PR,504.5,1722
2606200,Goiana,PE,504.45,1723
5219308,Santa Helena de Goiás,GO,504.44,1724
2202208,Campo Maior,PI,504.42,1725
2312502,São João do Jaguaribe,CE,504.41,1726
3146503,Pains,MG,504.41,1727
5218300,Posse,GO,504.4,1728
4126678,Tamarana,PR,504.4,1729
2209401,Santo Antônio de Lisboa,PI,504.37,1730
4108452,Foz do Jordão,PR,504.37,1731
3148202,Patrocínio do Muriaé,MG,504.31,1732
2907509,Catu,BA,504.3,1733
2916401,Itapetinga,BA,504.3,1734
4122156,Rio Bonito do Iguaçu,PR,504.28,1735
3104502,Arinos,MG,504.27,1736
4113502,Loanda,PR,504.27,1737
5108006,Tapurah,MT,504.27,1738
4101606,Arapoti,PR,504.27,1739
4108502,General Carneiro,PR,504.23,1740
3514304,Dourado,SP,504.22,1741
4312302,Miraguaí,RS,504.21,1742
3515004,Embu das Artes,SP,504.19,1743
4117503,Paiçandu,PR,504.18,1744
3521150,Ipiguá,SP,504.18,1745
3554201,Tejupá,SP,504.17,1746
1702109,Araguaína,TO,504.12,1747
4316428,Sagrada Família,RS,504.12,1748
4213153,Planalto Alegre,SC,504.08,1749
3556909,Vista Alegre do Alto,SP,504.07,1750
2906873,Capim Grosso,BA,504.05,1751
3136405,Joaquim Felício,MG,504.05,1752
4308805,General Câmara,RS,504.02,1753
5213905,Mossâmedes,GO,504.02,1754
3301900,Itaboraí,RJ,504,1755
3111903,Cana Verde,MG,504,1756
2806800,São Domingos,SE,503.98,1757
5005400,Maracaju,MS,503.96,1758
2610905,Pesqueira,PE,503.94,1759
4118204,Paranaguá,PR,503.93,1760
4317756,Santo Antônio do Planalto,RS,503.93,1761
5215702,Palmeiras de Goiás,GO,503.92,1762
3304805,São Fidélis,RJ,503.92,1763
2409506,Pedra Grande,RN,503.9,1764
4127957,Tupãssi,PR,503.89,1765
5007554,Santa Rita do Pardo,MS,503.89,1766
3138351,Leme do Prado,MG,503.85,1767
3502507,Aparecida,SP,503.83,1768
5207402,Edéia,GO,503.83,1769
3549953,São Lourenço da Serra,SP,503.8,1770
4120606,Prudentópolis,PR,503.77,1771
2503100,Cabaceiras,PB,503.77,1772
4113205,Lapa,PR,503.73,1773
3203809,Muqui,ES,503.71,1774
3135902,Jesuânia,MG,503.7,1775
5222005,Vianópolis,GO,503.67,1776
2606408,Gravatá,PE,503.66,1777
4119657,Pitangueiras,PR,503.66,1778
3518602,Guariba,SP,503.65,1779
2906303,Canavieiras,BA,503.63,1780
3127107,Frutal,MG,503.55,1781
4105706,Clevelândia,PR,503.52,1782
4211892,Painel,SC,503.52,1783
3533601,Nuporanga,SP,503.51,1784
3553609,Tapiratiba,SP,503.51,1785
4122008,Rio Azul,PR,503.5,1786
3105509,Barão de Monte Alto,MG,503.49,1787
1100205,Porto Velho,RO,503.48,1788
2708907,Satuba,AL,503.47,1789
3129509,Ibiá,MG,503.45,1790
3539509,Pitangueiras,SP,503.43,1791
3129707,Ibiraci,MG,503.43,1792
2313609,Ubajara,CE,503.42,1793
4320677,Sinimbu,RS,503.4,1794
1400100,Boa Vista,RR,503.36,1795
2610202,Panelas,PE,503.36,1796
4315131,Pouso Novo,RS,503.36,1797
1505031,Novo Progresso,PA,503.35,1798
2610707,Paulista,PE,503.33,1799
4312005,Mariano Moro,RS,503.29,1800
2922003,Mucuri,BA,503.28,1801
2410801,Riacho de Santana,RN,503.28,1802
2500536,Alcantil,PB,503.26,1803
4301636,Balneário Pinhal,RS,503.23,1804
3171402,Vieiras,MG,503.21,1805
5101258,Araputanga,MT,503.19,1806
2608107,João Alfredo,PE,503.18,1807
4214151,Princesa,SC,503.16,1808
3542008,Quintana,SP,503.16,1809
3156700,Sabará,MG,503.14,1810
3200359,Alto Rio Novo,ES,503.13,1811
3518305,Guararema,SP,503.12,1812
3162922,São Joaquim de Bicas,MG,503.12,1813
5006309,Paranaíba,MS,503.07,1814
4120150,Porto Barreiro,PR,503.07,1815
4107652,Fazenda Rio Grande,PR,503.06,1816
2916104,Itaparica,BA,503.05,1817
4201604,Arroio Trinta,SC,503.04,1818
3520400,Ilhabela,SP,503.03,1819
2920304,Malhada de Pedras,BA,503.03,1820
3554300,Teodoro Sampaio,SP,503.01,1821
4210001,Luiz Alves,SC,503,1822
5107248,Santa Carmem,MT,502.99,1823
2931004,Tanhaçu,BA,502.98,1824
4300604,Alvorada,RS,502.98,1825
3508801,Cafelândia,SP,502.97,1826
3106101,Belmiro Braga,MG,502.96,1827
4314175,Pedras Altas,RS,502.95,1828
2504801,Coremas,PB,502.94,1829
1100122,Ji-Paraná,RO,502.91,1830
3301850,Guapimirim,RJ,502.9,1831
4309704,Humaitá,RS,502.88,1832
5204201,Cachoeira de Goiás,GO,502.88,1833
2613909,Serra Talhada,PE,502.87,1834
4121505,Rebouças,PR,502.84,1835
3515103,Embu-Guaçu,SP,502.81,1836
2804458,Nossa Senhora Aparecida,SE,502.8,1837
3135100,Janaúba,MG,502.79,1838
1100601,Cacaulândia,RO,502.76,1839
4302501,Bossoroca,RS,502.76,1840
3126901,Frei Inocêncio,MG,502.75,1841
3522000,Itaju,SP,502.72,1842
4214300,Rancho Queimado,SC,502.68,1843
3502903,Araçoiaba da Serra,SP,502.67,1844
2920106,Mairi,BA,502.65,1845
3136306,João Pinheiro,MG,502.63,1846
3302007,Itaguaí,RJ,502.62,1847
4113809,Lupionópolis,PR,502.62,1848
2501500,Bananeiras,PB,502.62,1849
5203104,Baliza,GO,502.61,1850
3509304,Cajobi,SP,502.6,1851
3201308,Cariacica,ES,502.58,1852
3508405,Cabreúva,SP,502.58,1853
4304614,Canudos do Vale,RS,502.58,1854
3528007,Macatuba,SP,502.57,1855
3519808,Icém,SP,502.57,1856
3524600,Jacupiranga,SP,502.53,1857
2610004,Palmares,PE,502.5,1858
3153707,Quartel Geral,MG,502.5,1859
3516507,Gabriel Monteiro,SP,502.49,1860
3536307,Patrocínio Paulista,SP,502.48,1861
3150307,Piedade do Rio Grande,MG,502.48,1862
3516408,Franco da Rocha,SP,502.47,1863
3168408,Tarumirim,MG,502.47,1864
5206206,Cristalina,GO,502.42,1865
3535804,Paranapanema,SP,502.4,1866
2912004,Ibiassucê,BA,502.35,1867
2501104,Areia,PB,502.34,1868
3153905,Raposos,MG,502.32,1869
3303708,Paraíba do Sul,RJ,502.25,1870
5006606,Ponta Porã,MS,502.24,1871
3511607,Cesário Lange,SP,502.24,1872
4127304,Terra Rica,PR,502.2,1873
3200300,Alfredo Chaves,ES,502.19,1874
4304671,Capivari do Sul,RS,502.17,1875
4211454,Nova Itaberaba,SC,502.16,1876
5206602,Cumari,GO,502.12,1877
3167400,Silvianópolis,MG,502.12,1878
2600807,Altinho,PE,502.11,1879
4127403,Terra Roxa,PR,502.1,1880
5220405,São Simão,GO,502.1,1881
3204401,Rio Novo do Sul,ES,502.1,1882
4205803,Garuva,SC,502.09,1883
3130101,Igarapé,MG,502.04,1884
4316402,Rosário do Sul,RS,502.03,1885
4212502,Penha,SC,502.01,1886
3523602,Itirapina,SP,502.01,1887
3202306,Guaçuí,ES,502,1888
4312104,Mata,RS,501.99,1889
4115606,Matelândia,PR,501.98,1890
3163003,São José da Safira,MG,501.98,1891
3508009,Buri,SP,501.97,1892
4315156,Progresso,RS,501.95,1893
3304755,São Francisco de Itabapoana,RJ,501.94,1894
3527504,Lucianópolis,SP,501.94,1895
2704708,Marechal Deodoro,AL,501.93,1896
3129905,Ibitiúra de Minas,MG,501.92,1897
2605707,Floresta,PE,501.9,1898
3112109,Caparaó,MG,501.9,1899
4110656,Iracema do Oeste,PR,501.89,1900
3516101,Florínia,SP,501.88,1901
3543709,Rincão,SP,501.86,1902
4306502,Dom Feliciano,RS,501.84,1903
4102802,Bela Vista do Paraíso,PR,501.82,1904
5212600,Mairipotaba,GO,501.81,1905
4112108,Jandaia do Sul,PR,501.78,1906
2204352,Geminiano,PI,501.77,1907
3158201,Santa Maria do Suaçuí,MG,501.75,1908
3133204,Itanhomi,MG,501.75,1909
3508702,Caconde,SP,501.75,1910
3527306,Louveira,SP,501.74,1911
4217154,São Miguel da Boa Vista,SC,501.72,1912
3508306,Cabrália Paulista,SP,501.72,1913
3556354,Vargem,SP,501.72,1914
3117306,Conceição das Alagoas,MG,501.71,1915
4106852,Cruzmaltina,PR,501.69,1916
3556503,Várzea Paulista,SP,501.66,1917
2403301,Encanto,RN,501.65,1918
3107505,Bom Jardim de Minas,MG,501.64,1919
2915601,Itamaraju,BA,501.63,1920
3506706,Boa Esperança do Sul,SP,501.63,1921
2204204,Francisco Santos,PI,501.58,1922
5006200,Nova Andradina,MS,501.58,1923
3170800,Várzea da Palma,MG,501.53,1924
3163904,São Pedro da União,MG,501.53,1925
3518701,Guarujá,SP,501.52,1926
4309506,Guarani das Missões,RS,501.49,1927
2208403,Piripiri,PI,501.48,1928
1101435,Nova União,RO,501.47,1929
4318507,São José do Norte,RS,501.46,1930
3544905,Sales Oliveira,SP,501.46,1931
1505502,Paragominas,PA,501.45,1932
3302502,Magé,RJ,501.42,1933
5214861,Nova Glória,GO,501.39,1934
3160959,São Domingos das Dores,MG,501.39,1935
3172202,Wenceslau Braz,MG,501.39,1936
4206702,Herval d'Oeste,SC,501.38,1937
2926301,Riachão do Jacuípe,BA,501.37,1938
3117702,Conceição do Rio Verde,MG,501.36,1939
5106182,Nova Lacerda,MT,501.33,1940
2914703,Itaberaba,BA,501.32,1941
4103800,Cambira,PR,501.32,1942
3520004,Igaraçu do Tietê,SP,501.31,1943
2608602,Lagoa do Ouro,PE,501.3,1944
3158409,Santana de Cataguases,MG,501.3,1945
3533205,Nova Independência,SP,501.29,1946
3164407,São Sebastião da Bela Vista,MG,501.29,1947
4102901,Bituruna,PR,501.24,1948
5210158,Ipiranga de Goiás,GO,501.23,1949
5216809,Petrolina de Goiás,GO,501.22,1950
4104659,Carambeí,PR,501.18,1951
2600104,Afogados da Ingazeira,PE,501.16,1952
4108809,Guaíra,PR,501.16,1953
5218904,Rubiataba,GO,501.14,1954
3112901,Caputira,MG,501.13,1955
3523701,Itirapuã,SP,501.1,1956
3535408,Panorama,SP,501.09,1957
3100401,Acaiaca,MG,501.08,1958
3548401,Santópolis do Aguapeí,SP,501.07,1959
4214409,Rio das Antas,SC,501.07,1960
2806701,São Cristóvão,SE,501.06,1961
1100304,Vilhena,RO,501.04,1962
4300455,Alegria,RS,501.04,1963
3162252,São João da Lagoa,MG,501.02,1964
3538303,Piquerobi,SP,501.01,1965
3507159,Bom Sucesso de Itararé,SP,500.99,1966
4105409,Chopinzinho,PR,500.98,1967
3512506,Coroados,SP,500.98,1968
2612208,Salgueiro,PE,500.9,1969
3517000,Getulina,SP,500.87,1970
4115002,Marilena,PR,500.84,1971
2805703,Propriá,SE,500.8,1972
2501807,Bayeux,PB,500.78,1973
2607653,Itambé,PE,500.76,1974
1100098,Espigão D'Oeste,RO,500.74,1975
4219853,Zortéa,SC,500.74,1976
2614600,Tabira,PE,500.71,1977
4103107,Bocaiúva do Sul,PR,500.71,1978
4320354,Sentinela do Sul,RS,500.71,1979
2805208,Pinhão,SE,500.7,1980
3161809,São Gonçalo do Pará,MG,500.69,1981
3505351,Barra do Chapéu,SP,500.69,1982
3126505,Francisco Badaró,MG,500.66,1983
4208104,Itaiópolis,SC,500.65,1984
3509254,Cajati,SP,500.64,1985
3501707,Américo Brasiliense,SP,500.63,1986
3546009,Santa Branca,SP,500.63,1987
3506359,Bertioga,SP,500.62,1988
3551306,Sebastianópolis do Sul,SP,500.62,1989
2910701,Euclides da Cunha,BA,500.61,1990
4316477,Salvador das Missões,RS,500.6,1991
4120507,Primeiro de Maio,PR,500.57,1992
5220264,São Miguel do Passa Quatro,GO,500.57,1993
3101409,Albertina,MG,500.56,1994
5207600,Fazenda Nova,GO,500.54,1995
5102504,Cáceres,MT,500.52,1996
3201704,Conceição do Castelo,ES,500.52,1997
2923605,Paramirim,BA,500.51,1998
4114302,Mandirituba,PR,500.5,1999
4322400,Uruguaiana,RS,500.49,2000
2908705,Condeúba,BA,500.48,2001
4200408,Água Doce,SC,500.48,2002
5221858,Valparaíso de Goiás,GO,500.47,2003
3118908,Cordisburgo,MG,500.46,2004
3167905,Tabuleiro,MG,500.46,2005
2406908,Lucrécia,RN,500.45,2006
2210383,São Miguel da Baixa Grande,PI,500.41,2007
3102902,Antônio Carlos,MG,500.4,2008
4113601,Lobato,PR,500.39,2009
4101705,Araruna,PR,500.39,2010
3102803,Andrelândia,MG,500.39,2011
4121257,Ramilândia,PR,500.38,2012
4306759,Doutor Ricardo,RS,500.38,2013
3545506,Sandovalina,SP,500.37,2014
4319364,São Pedro das Missões,RS,500.37,2015
5205471,Chapadão do Céu,GO,500.34,2016
3526308,Lagoinha,SP,500.34,2017
2608800,Lajedo,PE,500.32,2018
3140803,Matias Barbosa,MG,500.31,2019
3544251,Rosana,SP,500.3,2020
3111804,Canápolis,MG,500.29,2021
3502754,Araçariguama,SP,500.27,2022
4101309,Antônio Olinto,PR,500.27,2023
3138625,Limeira do Oeste,MG,500.26,2024
3162559,São João do Manhuaçu,MG,500.2,2025
2407104,Macaíba,RN,500.18,2026
3514502,Duartina,SP,500.17,2027
2510501,Olivedos,PB,500.15,2028
3548203,Santo Antônio do Pinhal,SP,500.15,2029
1506807,Santarém,PA,500.14,2030
4102604,Barracão,PR,500.12,2031
5200308,Alexânia,GO,500.1,2032
3164472,São Sebastião do Anta,MG,500.08,2033
3144359,Naque,MG,500.07,2034
4318408,São Jerônimo,RS,500.04,2035
4107256,Douradina,PR,500.03,2036
4205704,Garopaba,SC,500,2037
3205176,Vila Valério,ES,500,2038
3146305,Padre Paraíso,MG,499.99,2039
4318002,São Borja,RS,499.98,2040
4307104,Herval,RS,499.98,2041
2902807,Barra da Estiva,BA,499.97,2042
3542305,Redenção da Serra,SP,499.96,2043
3169059,Tocos do Moji,MG,499.95,2044
1100023,Ariquemes,RO,499.91,2045
3526209,Juquitiba,SP,499.9,2046
4314050,Parobé,RS,499.87,2047
