CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank,NO_ESCOLA
23074477,2304400,Fortaleza,CE,592.23,3115,COLEGIO ATENEU - MONTESE
15156451,1501402,Belém,PA,592.22,3116,CENTRO EDUCACIONAL MENDARA
41133048,4106902,Curitiba,PR,592.2,3117,COLEGIO SAGRADO CORACAO DE JESUS
41127480,4106902,Curitiba,PR,592.18,3118,COLEGIO CONTEMPORANEO MICCELLI
27215830,2706307,Palmeira dos Índios,AL,592.16,3119,IFAL - CAMPUS PALMEIRA DOS INDIOS
31062219,3152501,Pouso Alegre,MG,592.16,3120,COLEGIO CENECISTA SENADOR EDUARDO AMARAL
21036357,2101004,Arari,MA,592.16,3121,COL ARARIENSE
31102563,3143906,Muriaé,MG,592.15,3122,ESC SAO PAULO
25156829,2504009,Campina Grande,PB,592.13,3123,ESCOLA JOAO RIQUE FERREIRA SESI
41128699,4106902,Curitiba,PR,592.12,3124,COL CURITIBANO ADVENTISTA BOM RETIRO - EIEFM
35141021,3533908,Olímpia,SP,592.11,3125,CENTRO EDUCACIONAL DE OLIMPIA UNIDADE I
35024569,3548906,São Carlos,SP,592.1,3126,PAULINO BOTELHO ETEC
52088120,5221700,Uruana,GO,592.1,3127,COLEGO PITAGORAS LTDA
41128370,4106902,Curitiba,PR,592.08,3128,COLEGIO SOCIAL MADRE CLELIA
31315923,3144607,Nepomuceno,MG,592.08,3129,CENTRO DE ENSINO ABREU CARVALHO
32078480,3204203,Piúma,ES,592.06,3130,IFES - CAMPUS PIUMA
26120968,2611606,Recife,PE,592.06,3131,INSTITUTO SANTA MARIA MAZZARELLO
41155211,4119905,Ponta Grossa,PR,592.06,3132,COLEGIO SESI INTERNACIONAL
35101941,3550308,São Paulo,SP,592.05,3133,SANTA MARINA ESCOLA
35810095,3529005,Marília,SP,592.04,3134,ESQUEMA UNICO COLEGIO
35079133,3529302,Matão,SP,592.04,3135,ADELINO BORDIGNON EM
35108972,3548708,São Bernardo do Campo,SP,592.03,3136,RIO BRANCO EXTERNATO
26075440,2606002,Garanhuns,PE,592.03,3137,COLEGIO PRESBITERIANO 15 DE NOVEMBRO
29442770,2914703,Itaberaba,BA,592.01,3138,ESCOLA INTELECTUS
35264398,3523206,Itararé,SP,592,3139,XXV DE ABRIL COLEGIO
23194669,2304400,Fortaleza,CE,591.98,3140,ESPACO ABERTO COLEGIO
42041864,4209003,Joaçaba,SC,591.97,3141,COLEGIO MARISTA FREI ROGERIO
35113542,3530706,Mogi Guaçu,SP,591.95,3142,SESI 176 CENTRO EDUCACIONAL
43129315,4317509,Santo Ângelo,RS,591.93,3143,ESCOLA DE EDUCACAO BASICA DA URI
35802633,3510005,Cândido Mota,SP,591.93,3144,SANTOS ANJOS COLEGIO
52069052,5211503,Itumbiara,GO,591.92,3145,COLEGIO DE APLICACAO ULBRA
15166236,1502400,Castanhal,PA,591.89,3146,COLEGIO PROF ANTONIO LEITE
33073392,3304557,Rio de Janeiro,RJ,591.89,3147,INST BENHUR DE ENSINO LTDA IBE
29436770,2914604,Irecê,BA,591.89,3148,CENTRO DE EDUCACAO INTEGRAL DE IRECE
42020557,4209102,Joinville,SC,591.86,3149,COLEGIO UNIVILLE
29135249,2902104,Araci,BA,591.85,3150,COLEGIO OLIMPOS LTDA
35144502,3501608,Americana,SP,591.84,3151,ANGLO AMERICANA COLEGIO
31166201,3127107,Frutal,MG,591.83,3152,ESCOLA PARTICULAR PRESIDENTE VARGAS
21017387,2111300,São Luís,MA,591.82,3153,COLEGIO O BOM PASTOR
33039798,3306206,Vassouras,RJ,591.81,3154,CENTRO EDUC TIA CONC E JD ESC PETER PAN
41033787,4122404,Rolândia,PR,591.76,3155,COLEGIO BOM JESUS SANTO ANTONIO
15559980,1505304,Oriximiná,PA,591.76,3156,EMEF PROFª ADELIA FIGUEIRA
41021908,4120002,Porecatu,PR,591.75,3157,COLEGIO DIOCESANO JOAO PAULO I - ENS FUND E MEDIO
35192909,3536208,Pariquera-Açu,SP,591.75,3158,MORAES COBRA INSTITUTO EDUCACIONAL
35119933,3522802,Itaporanga,SP,591.74,3159,MAGISTER ASSOCIACAO DE ENSINO
35019689,3523404,Itatiba,SP,591.73,3160,ROSA PERRONE SCAVONE ETEC
50044001,5007208,Rio Brilhante,MS,591.73,3161,ESCOLA DE EDUCACAO CATIVANTE
22032762,2202208,Campo Maior,PI,591.73,3162,COLEGIO ALFABETOC
35345891,3513801,Diadema,SP,591.71,3163,JUSCELINO KUBITSCHEK DE OLIVEIRA ETEC
31014150,3118601,Contagem,MG,591.69,3164,COLEGIO SAO JUDAS TADEU
35144204,3513009,Cotia,SP,591.69,3165,MARIO SCHENBERG COLEGIO
31160253,3170107,Uberaba,MG,591.67,3166,COLEGIO TIRADENTES PMMG
33044309,3304300,Rio Bonito,RJ,591.63,3167,COLEGIO CENECISTA MONSENHOR ANTONIO DE SOUZA GENS
33173923,3304557,Rio de Janeiro,RJ,591.61,3168,ICONE COLEGIO E CURSO
31267627,3115300,Cataguases,MG,591.61,3169,SEBRAE ESC TEC DE FORM GERENCIAL
35805048,3523107,Itaquaquecetuba,SP,591.57,3170,ATHENEU COLEGIO
42195608,4215000,Rio Negrinho,SC,591.57,3171,COLEGIO CAMINHO DO SABER
52020312,5201108,Anápolis,GO,591.53,3172,COLEGIO AUXILIUM
52053245,5211909,Jataí,GO,591.52,3173,IFG - CAMPUS JATAI
29343941,2917508,Jacobina,BA,591.52,3174,COLEGIO OASIS DE JACOBINA
31243078,3159803,Santa Vitória,MG,591.51,3175,CENTRO EDUCACIONAL DE SANTA VITORIA - 1º E 2º GRAUS
35126421,3550308,São Paulo,SP,591.5,3176,NOVA GERACAO COLEGIO
35116476,3557105,Votuporanga,SP,591.49,3177,PICONZE CENTRO EDUCACIONAL
29464480,2910800,Feira de Santana,BA,591.49,3178,AGAPE
35450935,3550308,São Paulo,SP,591.48,3179,SOUZA E ALMEIDA COLEGIO
24009296,2400208,Açu,RN,591.47,3180,COMPLEXO EDUCACIONAL SANTO ANDRE
50018663,5006606,Ponta Porã,MS,591.46,3181,ESCOLA MAGSUL
21265585,2111201,São José de Ribamar,MA,591.45,3182,COLEGIO MARISTA ARACAGY
33049734,3301702,Duque de Caxias,RJ,591.42,3183,CIEP 035 MARECHAL HENRIQUE TEIXEIRA LOTT
29529018,2926608,Ribeira do Pombal,BA,591.4,3184,COLEGIO KOLPING
35294937,3518701,Guarujá,SP,591.4,3185,ALBERTO SANTOS DUMONT ETEC
31355356,3102605,Andradas,MG,591.4,3186,INSTITUTO DE EDUCACAO ALFA I
35448060,3550308,São Paulo,SP,591.38,3187,MANDAQUI ETEC
21011052,2111300,São Luís,MA,591.36,3188,COL STA TERESA
41093461,4118501,Pato Branco,PR,591.35,3189,COLEGIO MATER DEI - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
35115125,3547502,Santa Rita do Passa Quatro,SP,591.33,3190,SESI 255 CENTRO EDUCACIONAL
35110346,3548500,Santos,SP,591.33,3191,LICEU SANTISTA
33100268,3303807,Paraty,RJ,591.33,3192,CENTRO EDUC DE MAMBUCABA LTDA
35116543,3502101,Andradina,SP,591.27,3193,STELLA MARIS COLEGIO
35451411,3550308,São Paulo,SP,591.26,3194,SAA INSTITUTO DE EDUCACAO
25097628,2507507,João Pessoa,PB,591.24,3195,EXTERNATO SANTA DOROTEIA
33066574,3304557,Rio de Janeiro,RJ,591.23,3196,COL DOS SANTOS ANJOS
35290658,3555000,Tupã,SP,591.16,3197,MASSUYUKI KAWANO ETEC
24329312,2402006,Caicó,RN,591.14,3198,IFRN - CAMPUS CAICO
33071837,3304557,Rio de Janeiro,RJ,591.14,3199,COLEGIO PEDRO II - CAMPUS ENGENHO NOVO I
35456913,3550308,São Paulo,SP,591.14,3200,14 BIS COLEGIO
26107210,2603454,Camaragibe,PE,591.12,3201,CENTRO DE ATIVIDADES ANTONIO CARLOS AZEVEDO DE MENEZES
53007190,5300108,Brasília,DF,591.12,3202,COL LA SALLE
35299650,3555000,Tupã,SP,591.11,3203,SAO PEDRO CENTRO EDUCACIONAL
31350885,3167202,Sete Lagoas,MG,591.1,3204,ESCOLA TECNICA DE FORMACAO GERENCIAL - UNIFEMM
15040321,1501402,Belém,PA,591.1,3205,EEEF DR ANIBAL DUARTE
33547211,3304557,Rio de Janeiro,RJ,591.09,3206,SANTA MONICA CENTRO EDUCACIONAL - CEP
41147375,4104204,Campo Largo,PR,591.09,3207,IFPR - CAMPUS CAMPO LARGO
35925974,3550605,São Roque,SP,591.07,3208,SAO ROQUE ETEC DE
43029035,4303004,Cachoeira do Sul,RS,591.05,3209,COLEGIO TOTEM CACHOEIRA DO SUL
35111788,3545209,Salto,SP,591.01,3210,SAGRADA FAMILIA ESCOLA
32039956,3205309,Vitória,ES,591,3211,CAT JOSE MEIRA QUADROS
33173850,3301702,Duque de Caxias,RJ,590.94,3212,SISTEMA ELITE DE ENSINO
43123120,4316907,Santa Maria,RS,590.92,3213,EEEM PRINCESA ISABEL
35144885,3524808,Jales,SP,590.89,3214,INTEGRADA RUI BARBOSA ESCOLA
51093065,5103403,Cuiabá,MT,590.89,3215,SALESIANO SANTO ANTONIO - ESCOLA DE EDUCACAO BASICA
35153795,3525300,Jaú,SP,590.89,3216,NUCLEO DE INTERACAO EDUCATIVA EEI E EF
31041173,3122306,Divinópolis,MG,590.86,3217,COLEGIO SAO JOSE E SAO GERALDO
31345415,3147006,Paracatu,MG,590.85,3218,IFTM - CAMPUS PARACATU
17007470,1705508,Colinas do Tocantins,TO,590.82,3219,COL ALBERT EINSTEIN
33100985,3304557,Rio de Janeiro,RJ,590.81,3220,STA MONICA CENTRO EDUCACIONAL-BARRA DA TIJUCA
52094650,5208707,Goiânia,GO,590.81,3221,NA
35429211,3501905,Amparo,SP,590.81,3222,ALTERNATIVO AVANCADO COLEGIO
29509602,2928604,Santo Amaro,BA,590.8,3223,IFBA - CAMPUS SANTO AMARO
31261564,3131307,Ipatinga,MG,590.78,3224,COLEGIO ADVENTISTA DE IPATINGA
41004108,4100509,Altônia,PR,590.77,3225,BETANIA C EI EF M
29469210,2910800,Feira de Santana,BA,590.76,3226,ESCOLA VILLA AGAPE
24085634,2408102,Natal,RN,590.75,3227,CENTRO EDUCACIONAL MASTER
29437652,2927408,Salvador,BA,590.73,3228,COLEGIO MARIZIA MAIOR
43100007,4314407,Pelotas,RS,590.72,3229,COLEGIO GONZAGA
35166169,3502804,Araçatuba,SP,590.72,3230,INTEGRADO COLEGIO
41552059,4119905,Ponta Grossa,PR,590.7,3231,INTEGRACAO C EI EF M N
26182211,2610707,Paulista,PE,590.69,3232,COLEGIO E CURSO PERFORMANCE
53001192,5300108,Brasília,DF,590.69,3233,CED SAGRADA FAMILIA
35110700,3527207,Lorena,SP,590.65,3234,SAO JOAQUIM COLEGIO
27227189,2700300,Arapiraca,AL,590.63,3235,COLEGIO DE EDUCACAO BASICA SANTA ESMERALDA
35267685,3554102,Taubaté,SP,590.6,3236,GERALDO JOSE RODRIGUES ALCKMIN DR ETEC
43078370,4310801,Ivoti,RS,590.59,3237,CENTR0 EDUC BASICA IVOTI - UNID ENS INSTITUTO DE EDUCACAO IVOTI
35136396,3550308,São Paulo,SP,590.58,3238,ANTOINE DE SAINT EXUPERY COLEGIO
15011097,1506807,Santarém,PA,590.58,3239,COLEGIO SANTA CLARA
35013961,3524402,Jacareí,SP,590.57,3240,JOSE BENTO CONEGO ETEC
35470259,3518800,Guarulhos,SP,590.57,3241,MAIA COLEGIO
35104875,3550308,São Paulo,SP,590.56,3242,RAINHA DA PAZ COLEGIO EIFM
35142759,3550308,São Paulo,SP,590.52,3243,CARLOS DRUMMOND DE ANDRADE COLEGIO
33153795,3303302,Niterói,RJ,590.5,3244,COL DA POLICIA MILITAR DO EST DO RIO DE JANEIRO
33131058,3302403,Macaé,RJ,590.48,3245,COLEGIO EXAME E VESTIBULAR
33043655,3300803,Cachoeiras de Macacu,RJ,590.47,3246,CIEP 479 DOUTOR MARIO SIMAO ASSAF
23244607,2307304,Juazeiro do Norte,CE,590.44,3247,CENTRO DE EDUCACAO E CULTURA MACHADO DE ASSIS LTDA
41002369,4118402,Paranavaí,PR,590.39,3248,COLEGIO PAROQUIAL NOSSA SENHORA DO CARMO
41152980,4109401,Guarapuava,PR,590.38,3249,COLEGIO PLATAO EDUCACIONAL
35290725,3515509,Fernandópolis,SP,590.36,3250,ETEC PROFESSOR ARMANDO JOSE FARINAZZO
29393965,2927408,Salvador,BA,590.34,3251,ESCOLA OMEGA
35123535,3520509,Indaiatuba,SP,590.32,3252,SESI 420 CENTRO EDUCACIONAL
35800077,3522307,Itapetininga,SP,590.31,3253,DOM BOSCO DE ITAPETININGA COLEGIO
42142750,4212908,Pinhalzinho,SC,590.3,3254,CENTRO DE ED OBJETIVO
23264071,2305233,Horizonte,CE,590.29,3255,MARIA DOLORES ALCANTARA E SILVA EEEP
35160441,3506003,Bauru,SP,590.29,3256,PARAISO COLEGIO
22025448,2211001,Teresina,PI,590.26,3257,ESCOLA STA ANGELICA LTDA
23071133,2304400,Fortaleza,CE,590.26,3258,IMACULADA CONCEICAO COLEGIO DA
31310697,3137809,Lambari,MG,590.24,3259,COLEGIO OBJETIVO DE LAMBARI
42142822,4209102,Joinville,SC,590.23,3260,EXATHUM CURSO E COLEGIO
35195133,3510500,Caraguatatuba,SP,590.23,3261,CANOPUS COLEGIO
31260797,3104205,Arcos,MG,590.22,3262,INPA INSTITUTO PEDAGOGICO ARCOENSE
35124266,3554003,Tatuí,SP,590.22,3263,BEM ME QUER CENTRO DE ESTUDOS INTEGRADOS
42103770,4218004,Tijucas,SC,590.22,3264,COLEGIO DE APLICACAO DA UNIVALI
41389085,4106902,Curitiba,PR,590.2,3265,COLEGIO DECISIVO COMENDADOR - ENSINO MEDIO
25127500,2504009,Campina Grande,PB,590.2,3266,CENTRO ESCOLAR ANJO RAFAEL
23025530,2312908,Sobral,CE,590.18,3267,SANTANA COLEGIO
43165206,4322608,Venâncio Aires,RS,590.14,3268,COLEGIO GASPAR SILVEIRA MARTINS
52060101,5213806,Morrinhos,GO,590.14,3269,COLEGIO EQUILIBRIO DE MORRINHOS
29448808,2927408,Salvador,BA,590.13,3270,ESCOLA GENESIS DE STELLA MARIS
43152759,4321204,Taquara,RS,590.1,3271,COLEGIO SANTA TERESINHA
31242624,3144102,Muzambinho,MG,590.06,3272,INSTITUTO FEDERAL SUL DE MINAS CAMPUS MUZAMBINHO
26033917,2611101,Petrolina,PE,590.06,3273,COLEGIO DOM BOSCO MATRIZ
11000252,1100205,Porto Velho,RO,590.05,3274,CENTRO EDUCACIONAL OBJETIVO - UNIDADE JARDIM AMERICA
35170082,3520509,Indaiatuba,SP,590.04,3275,MONTREAL COLEGIO
29422370,2905701,Camaçari,BA,590.01,3276,CEMA
35001636,3550308,São Paulo,SP,590,3277,CAMARGO ARANHA PROF ETEC
26175240,2607901,Jaboatão dos Guararapes,PE,590,3278,EVOLUCAO CENTRO EDUCACIONAL LTDA
31062243,3159605,Santa Rita do Sapucaí,MG,589.98,3279,COLEGIO TECNOLOGICO DELFIM MOREIRA
35161469,3554508,Tietê,SP,589.96,3280,ABSOLUTO COLEGIO
35150344,3522208,Itapecerica da Serra,SP,589.94,3281,ADVENTISTA DE ITAPECERICA DA SERRA COLEGIO
31280071,3128709,Guaxupé,MG,589.91,3282,ESC INTERATIVA
41390024,4106902,Curitiba,PR,589.87,3283,COLEGIO ACESSO MONSENHOR CELSO - ENSINO MEDIO
35432994,3525904,Jundiaí,SP,589.87,3284,DOMUS SAPIENS COLEGIO UNIDADE II
35808325,3530300,Mirassol,SP,589.85,3285,ARTEMAIOR COLEGIO EDUCACAO INFANTIL ENS FUNDAMENTAL E MEDIO
26091852,2615300,Timbaúba,PE,589.84,3286,ESCOLA SANTA MARIA
35113967,3540705,Porto Ferreira,SP,589.84,3287,SESI 334 CENTRO EDUCACIONAL
41044410,4106407,Cornélio Procópio,PR,589.82,3288,COLEGIO NOSSA SENHORA DO ROSARIO - EI-EF-EM
31279986,3139003,Machado,MG,589.81,3289,C FORMACAO EDUCACIONAL MACHADENSE
29430658,2924009,Paulo Afonso,BA,589.77,3290,COLEGIO MONTESSORI
35104887,3550308,São Paulo,SP,589.75,3291,HUGO SARMENTO COLEGIO EFM
23142820,2305506,Iguatu,CE,589.71,3292,COLEGIO POLOS
32071957,3205069,Venda Nova do Imigrante,ES,589.7,3293,ESCOLA FUNDACAO DEOLINDO PERIM
33173362,3302700,Maricá,RJ,589.64,3294,IFF - CAMPUS AVANCADO MARICA
51175800,5103403,Cuiabá,MT,589.62,3295,IFMT - CAMPUS CUIABA - BELA VISTA
53001052,5300108,Brasília,DF,589.61,3296,CED JUSCELINO KUBITSCHEK - ASA NORTE I
31200212,3148103,Patrocínio,MG,589.61,3297,COL BERLAAR NOSSA SENHORA DO PATROCINIO
32041446,3205309,Vitória,ES,589.6,3298,COLEGIO RENOVACAO
43107370,4314902,Porto Alegre,RS,589.58,3299,COLEGIO SALESIANO DOM BOSCO
35367345,3550605,São Roque,SP,589.54,3300,MONTEPELLIER SISTEMA EDUCACIONAL
21227608,2111300,São Luís,MA,589.53,3301,CENTRO EDUCACIONAL NOSSA SENHORA DE NAZARE - CENAZA
43083536,4311403,Lajeado,RS,589.53,3302,COLEGIO SINODAL GUSTAVO ADOLFO
33173907,3304557,Rio de Janeiro,RJ,589.53,3303,SANTA MONICA CENTRO EDUCACIONAL - TAQUARA
35159037,3543907,Rio Claro,SP,589.52,3304,RIO CLARO COMPLEXO EDUCACIONAL
22029150,2211001,Teresina,PI,589.51,3305,COLEGIO TERESINA
41133072,4106902,Curitiba,PR,589.51,3306,COLEGIO SAINT GERMAIN LTDA
41063350,4119905,Ponta Grossa,PR,589.5,3307,COLEGIO SAGRADA FAMILIA
35112720,3509502,Campinas,SP,589.5,3308,BENTO QUIRINO COLEGIO POLITECNICO
35071286,3536505,Paulínia,SP,589.49,3309,OSMAR PASSARELLI SILVEIRA PROFESSOR CEMEP
29070392,2917508,Jacobina,BA,589.49,3310,COLEGIO YOLANDA DIAS ROCHA
26113686,2609600,Olinda,PE,589.49,3311,ESCOLA MENINO JESUS
41129890,4106902,Curitiba,PR,589.48,3312,COLEGIO INTERNACIONAL DE CURITIBA - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
33000077,3300605,Bom Jesus do Itabapoana,RJ,589.48,3313,IFF - CAMPUS BOM JESUS DO ITABAPOANA
15041727,1501402,Belém,PA,589.48,3314,INSTITUTO DOM BOSCO
41072189,4104808,Cascavel,PR,589.44,3315,COLEGIO CRISTO REI - ED INFANTIL E ENSINO FUND E MEDIO
53008545,5300108,Brasília,DF,589.42,3316,COL ROGACIONISTA
53013921,5300108,Brasília,DF,589.42,3317,INST EDUCACIONAL DROMOS
35152493,3555109,Tupi Paulista,SP,589.41,3318,CETP CENTRO EDUCACIONAL DE TUPI PAULISTA
52099393,5208707,Goiânia,GO,589.4,3319,IFG - CAMPUS GOIANIA OESTE
41137833,4125506,São José dos Pinhais,PR,589.4,3320,ESCOLA TRADICAO-EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
35111144,3508504,Caçapava,SP,589.4,3321,RENASCENCA INSTITUTO EDUCACAO
15030172,1504901,Muaná,PA,589.4,3322,E M E F MAJOR JOSE IDELFONSO SOSINHO
15168581,1505304,Oriximiná,PA,589.4,3323,NA
28032250,2802908,Itabaiana,SE,589.38,3324,COLEGIO O SABER
43139558,4318705,São Leopoldo,RS,589.32,3325,INSTITUTO RIO BRANCO
33074771,3304557,Rio de Janeiro,RJ,589.31,3326,ESCOLA PIO XII
41057805,4101606,Arapoti,PR,589.31,3327,POSITIVO ARAPOTI C EI EF M
35165451,3525904,Jundiaí,SP,589.3,3328,TERCEIRO MILENIO INSTITUTO DE EDUCACAO
31128023,3151800,Poços de Caldas,MG,589.29,3329,ESCOLA PROFISSIONAL DOM BOSCO
51105802,5102678,Campo Verde,MT,589.28,3330,CENTRO INTEGRADO DE ENSINO MEDIO PROGRESSO
35109861,3548500,Santos,SP,589.27,3331,CORACAO DE MARIA COLEGIO
29423937,2914802,Itabuna,BA,589.26,3332,COLEGIO SISTEMA MODERNO DE EDUCACAO
23052279,2301208,Aracoiaba,CE,589.26,3333,NAGILA MARIA PONTES PAZ PASSOS EEF DRA
33067872,3304557,Rio de Janeiro,RJ,589.25,3334,CPII - CAMPUS TIJUCA I
33313210,3302502,Magé,RJ,589.22,3335,SOCIEDADE DE ENSINO SANTANNA COUTINHO
33075018,3304557,Rio de Janeiro,RJ,589.22,3336,CENTRO CULTURAL SILVA TAVARES
35152444,3550209,São Miguel Arcanjo,SP,589.2,3337,COLEGIO SAO MIGUEL ARCANJO
35137066,3550308,São Paulo,SP,589.2,3338,SERGIO BUARQUE DE HOLANDA COLEGIO
26142759,2608909,Limoeiro,PE,589.19,3339,COLEGIO REGINA COELI
35065134,3547809,Santo André,SP,589.16,3340,SAGRADA FAMILIA INSTITUTO
33345201,3303302,Niterói,RJ,589.14,3341,COLEGIO PLUZ
33125228,3304557,Rio de Janeiro,RJ,589.12,3342,COLEGIO GALORY BENTOSO
53013042,5300108,Brasília,DF,589.1,3343,C DE CRIATIVIDADE INFANTO-JUVENIL - CCI
35142827,3505500,Barretos,SP,589.09,3344,BARRETOS COLEGIO
35138836,3530706,Mogi Guaçu,SP,589.05,3345,SELETIVO COLEGIO
32021828,3203205,Linhares,ES,589.04,3346,COLEGIO CRISTO REI
35115812,3500709,Agudos,SP,589.04,3347,INSTITUTO NOSSA SENHORA DO SAGRADO CORACAO
31062197,3152501,Pouso Alegre,MG,589.03,3348,COL POUSO ALEGRE
35021842,3503208,Araraquara,SP,589.02,3349,ANNA DE OLIVEIRA FERRAZ PROFA ETEC
31308943,3106200,Belo Horizonte,MG,588.97,3350,COLEGIO CAMINHAR BH
32064950,3201506,Colatina,ES,588.96,3351,CEB SESI RAUL GIUBERTI
35109046,3548708,São Bernardo do Campo,SP,588.93,3352,BARAO DE MAUA INSTITUTO DE ENSINO
35144459,3550308,São Paulo,SP,588.9,3353,CASAGRANDE COLEGIO
27016439,2700300,Arapiraca,AL,588.88,3354,COLEGIO NOSSA SENHORA ROSA MISTICA
53014391,5300108,Brasília,DF,588.87,3355,CENEL - C DE EDUC NERY LACERDA
35103342,3550308,São Paulo,SP,588.83,3356,BONI CONSILII INSTITUTO EDUCACAO
33040117,3303906,Petrópolis,RJ,588.8,3357,COL DE APLICACAO DA UCP
52007642,5213087,Minaçu,GO,588.76,3358,COLEGIO SESI SAMA
31345865,3113404,Caratinga,MG,588.76,3359,NA
31329576,3111200,Campo Belo,MG,588.74,3360,COLEGIO LOSANGO DE CAMPO BELO
35143820,3510401,Capivari,SP,588.74,3361,ALEGRIA DE CRESCER ESCOLA DE ENSMEDIO
41387384,4106902,Curitiba,PR,588.73,3362,CENTRO DE EDUCACAO PROFISSIONAL IRMAO MARIO CRISTOVAO
32032951,3204609,Santa Teresa,ES,588.71,3363,EEEFM JOSE PINTO COELHO
29433894,2931350,Teixeira de Freitas,BA,588.71,3364,CENTRO DE ENSINO MEDIO LTDA
31278602,3149903,Perdões,MG,588.71,3365,NUCLEO DE APRENDIZAGEM INTEGRAL
24084328,2404705,Ipanguaçu,RN,588.69,3366,IFRN - CAMPUS IPANGUACU
35176497,3509502,Campinas,SP,588.68,3367,ESTILO INSTITUTO EDUCACIONAL
33507210,3304904,São Gonçalo,RJ,588.66,3368,CE COMENDADOR VALENTIM DOS SANTOS DINIZ
33520321,3304557,Rio de Janeiro,RJ,588.62,3369,SISTEMA ELITE DE ENSINO
50016385,5003702,Dourados,MS,588.62,3370,ESCOLA FRANCISCANA IMACULADA CONCEICAO
52096408,5210208,Iporá,GO,588.61,3371,IF GOIANO - CAMPUS IPORA
31005363,3106200,Belo Horizonte,MG,588.59,3372,COL PAMPULHA
35159670,3500105,Adamantina,SP,588.56,3373,ASSOC CRISTA DE ENS E CULT DE ADAMANTINA E DE ENS MEDIO
35288482,3551702,Sertãozinho,SP,588.55,3374,PABLO PICASSO COLEGIO
22129405,2211001,Teresina,PI,588.54,3375,IFPI - CAMPUS TERESINA ZONA SUL
27326012,2704302,Maceió,AL,588.53,3376,COLEGIO SANTA AMELIA
26036096,2611101,Petrolina,PE,588.52,3377,IF SERTAO-PE - CAMPUS PETROLINA
42068673,4208203,Itajaí,SC,588.52,3378,COLEGIO DE APLICACAO DA UNIVALI
29465940,2914000,Ipirá,BA,588.51,3379,EDUCANDARIO SOCIAL IPIRAENSE
29422353,2927408,Salvador,BA,588.5,3380,COLEGIO LINCE LTDA
31158852,3127107,Frutal,MG,588.5,3381,E M GOMES DA SILVA
41158555,4118501,Pato Branco,PR,588.49,3382,NA
25284932,2504009,Campina Grande,PB,588.47,3383,COLEGIO CAD LTDA
41100921,4109401,Guarapuava,PR,588.47,3384,ESI COLEGIO NOSSA SRA DE BELEM EI EF M
35102076,3550308,São Paulo,SP,588.46,3385,SAO JOSE DE VILA MATILDE ESCOLA
32021780,3203205,Linhares,ES,588.43,3386,CENTRO DE ATIVIDADES EURICO DE AGUIAR SALLES
41065310,4114609,Marechal Cândido Rondon,PR,588.4,3387,COLEGIO CRISTO REI
35159700,3504008,Assis,SP,588.37,3388,RESSURRECAO SANTA MARIA COLEGIO
35138009,3505708,Barueri,SP,588.36,3389,CHALUPE COLEGIO
43105050,4314902,Porto Alegre,RS,588.35,3390,COLEGIO RAINHA DO BRASIL
41377508,4106902,Curitiba,PR,588.35,3391,COLEGIO ENERGIA ATIVA - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
35060574,3550308,São Paulo,SP,588.34,3392,CONDE DOMINGOS COLEGIO
25128590,2513703,Santa Rita,PB,588.34,3393,IFPB - CAMPUS SANTA RITA
35125349,3515103,Embu-Guaçu,SP,588.33,3394,ARCO IRIS EVOLUCAO COLEGIO
25113356,2507002,Itaporanga,PB,588.31,3395,COLEGIO BATISTA DE ITAPORANGA
51068532,5102504,Cáceres,MT,588.31,3396,NA
50005120,5002704,Campo Grande,MS,588.29,3397,COLEGIO IMPACTO CENTRO DE ENSINO LTDA - ME
31007251,3106200,Belo Horizonte,MG,588.26,3398,CENTRO EDUCACIONAL ROGEDO
31362816,3136702,Juiz de Fora,MG,588.25,3399,CENTRO DE ENSINO APOGEU UNIDADE CENTRO
22000046,2201200,Barras,PI,588.24,3400,COLEGIO OLGA FERNANDES
33162174,3305505,Saquarema,RJ,588.23,3401,ETE HELBER VIGNOLI MUNIZ
25126610,2507507,João Pessoa,PB,588.23,3402,COLEGIO E CURSO HBE
31006629,3106200,Belo Horizonte,MG,588.23,3403,CENTRO EDUCACIONAL MINEIRO
42144523,4204202,Chapecó,SC,588.17,3404,SENAI SC - CHAPECO
52083799,5208707,Goiânia,GO,588.14,3405,COLEGIO DECISAO UNIDADE I
35443141,3524105,Ituverava,SP,588.14,3406,FRANCISCO DE ASSIS ESCOLA DE EDUCACAO INFANTIL
35142359,3518800,Guarulhos,SP,588.12,3407,JULIO MESQUITA COLEGIO
50013831,5002100,Bela Vista,MS,588.08,3408,COLEGIO CEFRON UNID II
28020049,2800308,Aracaju,SE,588.06,3409,LICEU DE ESTUDOS INTEGRADOS
35802232,3518602,Guariba,SP,588.06,3410,DOM BOSCO COLEGIO
28007042,2802908,Itabaiana,SE,588.05,3411,COLEGIO MONTEIRO LOBATO
35371531,3549904,São José dos Campos,SP,588.04,3412,ESCOLA DE TECNOLOGIA E EDUCACAO PROFISSIONAL - ETEP
35122993,3530607,Mogi das Cruzes,SP,588.01,3413,ARUA COLEGIO
